sample_id,task,previous_anchor,anchor,horizon,proxy,proxy_regret,fresh_proxy_risk,stale_proxy_risk,fresh_teacher_risk,stale_teacher_risk,teacher_refresh_benefit,fresh_action_id,stale_action_id,panel_margin_teacher,panel_spread_teacher,panel_margin_proxy,panel_spread_proxy,kl_offset1,kl_slope_early,fisher_mean_early,delta_nll_mean_early,logit_l2_mean_early,kl_max_early,n_offsets,proxy_risk_ratio,churn_binary
synthetic_niah_62,niah_single_1,16,32,8,attention_mean_w1_shared,0.2685230688838453,0.15911386504035546,0.42763693392420077,0.07829441122362368,0.0532631488546258,-0.025031262368997886,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,87d085a8c8dfac5a5d64e020452657bf11acec8aae9fd121963e71b7fd3c21e4,0.007146761510739452,0.34710955411196664,0.011165478458783046,0.7386464008785794,0.021505095064640045,-1.0800221934917377e-05,0.01624302880372852,0.0709885498508811,13288.49365234375,0.023914296180009842,16,2.6876157763859285,1.0
synthetic_niah_62,niah_single_1,16,32,16,attention_mean_w1_shared,0.2685230688838453,0.15911386504035546,0.42763693392420077,1.4785960286213822,0.04683502306821197,-1.4317610055531702,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,87d085a8c8dfac5a5d64e020452657bf11acec8aae9fd121963e71b7fd3c21e4,0.0038014786753706176,3.4918041043298444,0.011165478458783046,0.7386464008785794,0.021505095064640045,-1.0800221934917377e-05,0.01624302880372852,0.0709885498508811,13288.49365234375,0.023914296180009842,16,2.6876157763859285,1.0
synthetic_niah_62,niah_single_1,32,48,1,attention_mean_w1_shared,0.47651509343919163,0.18400686583501244,0.6605219592742041,7.551007001893595e-05,0.0005353805026970804,0.0004598704326781444,3e7c033d71b29272199c0b297aa711cef4fa15d8dfd89e8355f809988984aae3,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,3.195465251337737e-05,0.7484979123619269,0.003662237889370784,0.7682010989114688,0.0005353805026970804,0.0007275918673258301,0.009308037886512466,0.03478521108627319,7201.1671142578125,0.02037528157234192,16,3.5896593112262085,1.0
synthetic_niah_62,niah_single_1,32,48,4,attention_mean_w1_shared,0.47651509343919163,0.18400686583501244,0.6605219592742041,0.005916621028518421,0.00940587067452725,0.0034892496460088296,3e7c033d71b29272199c0b297aa711cef4fa15d8dfd89e8355f809988984aae3,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,0.0004258691787981661,0.23454698910427396,0.003662237889370784,0.7682010989114688,0.0005353805026970804,0.0007275918673258301,0.009308037886512466,0.03478521108627319,7201.1671142578125,0.02037528157234192,16,3.5896593112262085,1.0
synthetic_niah_62,niah_single_1,32,48,8,attention_mean_w1_shared,0.47651509343919163,0.18400686583501244,0.6605219592742041,0.007436179040269053,0.01707369705400197,0.009637518013732915,3e7c033d71b29272199c0b297aa711cef4fa15d8dfd89e8355f809988984aae3,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,0.00025334780275443336,0.13789141723918874,0.003662237889370784,0.7682010989114688,0.0005353805026970804,0.0007275918673258301,0.009308037886512466,0.03478521108627319,7201.1671142578125,0.02037528157234192,16,3.5896593112262085,1.0
synthetic_niah_62,niah_single_1,32,48,16,attention_mean_w1_shared,0.47651509343919163,0.18400686583501244,0.6605219592742041,0.015851434637170314,0.07926898062214605,0.06341754598497573,3e7c033d71b29272199c0b297aa711cef4fa15d8dfd89e8355f809988984aae3,3658c4aeea3699b57836669a71a3b1a7e2413104c62050bee1cd6a1b48b313b0,0.0004849059118896548,0.5307909449938961,0.003662237889370784,0.7682010989114688,0.0005353805026970804,0.0007275918673258301,0.009308037886512466,0.03478521108627319,7201.1671142578125,0.02037528157234192,16,3.5896593112262085,1.0
synthetic_niah_63,niah_single_1,16,32,1,attention_mean_w1_shared,0.24104586225967453,0.15418658852579112,0.39523245078546565,0.0005307341925799847,0.05834775045514107,0.05781701626256108,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,8a6e02ce04fd78fcbec9db1f2662406c157d4bafd07e842e6bbf4db3478c7257,0.0002877722727134824,0.30181850539520383,0.003332020311204692,0.7257147753260619,0.05834775045514107,0.02134852670133113,0.13237719284370542,0.1250699907541275,39608.74853515625,0.27637457847595215,16,2.5633387090561013,1.0
synthetic_niah_63,niah_single_1,16,32,4,attention_mean_w1_shared,0.24104586225967453,0.15418658852579112,0.39523245078546565,0.014057480380870402,0.09965246077626944,0.08559498039539903,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,8a6e02ce04fd78fcbec9db1f2662406c157d4bafd07e842e6bbf4db3478c7257,0.0029088168230373412,0.41263915540184826,0.003332020311204692,0.7257147753260619,0.05834775045514107,0.02134852670133113,0.13237719284370542,0.1250699907541275,39608.74853515625,0.27637457847595215,16,2.5633387090561013,1.0
synthetic_niah_63,niah_single_1,16,32,8,attention_mean_w1_shared,0.24104586225967453,0.15418658852579112,0.39523245078546565,0.008419602205577803,0.066288986452264,0.057869384246686195,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,8a6e02ce04fd78fcbec9db1f2662406c157d4bafd07e842e6bbf4db3478c7257,0.0014243493409367147,0.23977608228798886,0.003332020311204692,0.7257147753260619,0.05834775045514107,0.02134852670133113,0.13237719284370542,0.1250699907541275,39608.74853515625,0.27637457847595215,16,2.5633387090561013,1.0
synthetic_niah_63,niah_single_1,16,32,16,attention_mean_w1_shared,0.24104586225967453,0.15418658852579112,0.39523245078546565,0.016813801004119,0.06159326852036884,0.04477946751624984,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,8a6e02ce04fd78fcbec9db1f2662406c157d4bafd07e842e6bbf4db3478c7257,0.0005901629924949248,0.1866868386809557,0.003332020311204692,0.7257147753260619,0.05834775045514107,0.02134852670133113,0.13237719284370542,0.1250699907541275,39608.74853515625,0.27637457847595215,16,2.5633387090561013,1.0
synthetic_niah_63,niah_single_1,32,48,1,attention_mean_w1_shared,0.15669577561152648,0.14090699527406014,0.2976027708855866,0.00030435255030170083,0.0007367911748588085,0.0004324386245571077,b46f0450fa1a8581765230a3d0ac709aae0651f6600e8c7d3c9d3de12eec60bd,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,0.00018683163216337562,0.046449940593447536,0.00702382976709684,0.8136352637951328,0.0007367911748588085,0.07266899901442227,0.09902639870415442,-0.10627381503582001,25734.724182128906,0.232319176197052,16,2.1120510752979835,1.0
synthetic_niah_63,niah_single_1,32,48,4,attention_mean_w1_shared,0.15669577561152648,0.14090699527406014,0.2976027708855866,0.00920691444480326,0.07025781960692257,0.06105090516211931,b46f0450fa1a8581765230a3d0ac709aae0651f6600e8c7d3c9d3de12eec60bd,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,0.0031367372284876183,1.4369326752785128,0.00702382976709684,0.8136352637951328,0.0007367911748588085,0.07266899901442227,0.09902639870415442,-0.10627381503582001,25734.724182128906,0.232319176197052,16,2.1120510752979835,1.0
synthetic_niah_63,niah_single_1,32,48,8,attention_mean_w1_shared,0.15669577561152648,0.14090699527406014,0.2976027708855866,0.007657358415599447,0.04417310652206652,0.03651574810646707,b46f0450fa1a8581765230a3d0ac709aae0651f6600e8c7d3c9d3de12eec60bd,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,0.0032763760373200057,2.0127011495551415,0.00702382976709684,0.8136352637951328,0.0007367911748588085,0.07266899901442227,0.09902639870415442,-0.10627381503582001,25734.724182128906,0.232319176197052,16,2.1120510752979835,1.0
synthetic_niah_63,niah_single_1,32,48,16,attention_mean_w1_shared,0.15669577561152648,0.14090699527406014,0.2976027708855866,0.0038435521382353954,2.174304215142911,2.1704606630046754,b46f0450fa1a8581765230a3d0ac709aae0651f6600e8c7d3c9d3de12eec60bd,027e8cba256c81d5ef84adc3108f6bb7676475a06269c35e5738563abd0687b4,0.22894150161731375,4.0000878545143195,0.00702382976709684,0.8136352637951328,0.0007367911748588085,0.07266899901442227,0.09902639870415442,-0.10627381503582001,25734.724182128906,0.232319176197052,16,2.1120510752979835,1.0
gov_report:61,gov_report,16,32,1,attention_mean_w1_shared,0.3106319196327093,0.5276427599538666,0.8382746795865759,0.06465636938810349,0.9169610142707825,0.852304644882679,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,baacb2753e4bc6db9a4e0fdfcf8397d9ee5481d69b14a3c9849b9512882e9ee7,0.017618313431739807,0.8542048409581184,0.07099017774040683,0.42794736515870924,0.9169610142707825,-0.2409889072179795,0.6263332441449165,-0.005296627525240183,340356.99609375,0.9169610142707825,16,1.588716349789143,1.0
gov_report:61,gov_report,16,32,4,attention_mean_w1_shared,0.3106319196327093,0.5276427599538666,0.8382746795865759,1.6936641968786716,0.37586431950330734,-1.3177998773753643,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,baacb2753e4bc6db9a4e0fdfcf8397d9ee5481d69b14a3c9849b9512882e9ee7,0.1554996781051159,0.8476565461605787,0.07099017774040683,0.42794736515870924,0.9169610142707825,-0.2409889072179795,0.6263332441449165,-0.005296627525240183,340356.99609375,0.9169610142707825,16,1.588716349789143,1.0
gov_report:61,gov_report,16,32,8,attention_mean_w1_shared,0.3106319196327093,0.5276427599538666,0.8382746795865759,1.7773597314953804,1.6941727828234434,-0.08318694867193699,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,baacb2753e4bc6db9a4e0fdfcf8397d9ee5481d69b14a3c9849b9512882e9ee7,0.17250832394347526,1.4413965595886111,0.07099017774040683,0.42794736515870924,0.9169610142707825,-0.2409889072179795,0.6263332441449165,-0.005296627525240183,340356.99609375,0.9169610142707825,16,1.588716349789143,1.0
gov_report:61,gov_report,16,32,16,attention_mean_w1_shared,0.3106319196327093,0.5276427599538666,0.8382746795865759,1.6701885428046808,1.4139772517082747,-0.25621129109640606,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,baacb2753e4bc6db9a4e0fdfcf8397d9ee5481d69b14a3c9849b9512882e9ee7,0.520446453243494,1.2038475271547213,0.07099017774040683,0.42794736515870924,0.9169610142707825,-0.2409889072179795,0.6263332441449165,-0.005296627525240183,340356.99609375,0.9169610142707825,16,1.588716349789143,1.0
gov_report:61,gov_report,32,48,1,attention_mean_w1_shared,0.2603800675697431,0.4006268238360897,0.6610068914058328,5.911823272705078,5.001681804656982,-0.9101414680480957,5b6b23bddb4dd2ed2d51ca8a7fe26c1482a6a02ddb13faa571b1642c8d23fc64,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,0.3507087230682373,5.304263472557068,0.07631842619047341,0.5343470514468117,5.001681804656982,-0.8563030540943144,1.9618119524602662,3.604354825372411,1295878.671875,6.770666122436523,16,1.6499316872408762,1.0
gov_report:61,gov_report,32,48,4,attention_mean_w1_shared,0.2603800675697431,0.4006268238360897,0.6610068914058328,3.201480404473841,3.082227513194084,-0.11925289127975702,5b6b23bddb4dd2ed2d51ca8a7fe26c1482a6a02ddb13faa571b1642c8d23fc64,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,0.30357775557786226,1.8670547823421657,0.07631842619047341,0.5343470514468117,5.001681804656982,-0.8563030540943144,1.9618119524602662,3.604354825372411,1295878.671875,6.770666122436523,16,1.6499316872408762,1.0
gov_report:61,gov_report,32,48,8,attention_mean_w1_shared,0.2603800675697431,0.4006268238360897,0.6610068914058328,2.772767261136323,2.8521838411688805,0.07941658003255725,5b6b23bddb4dd2ed2d51ca8a7fe26c1482a6a02ddb13faa571b1642c8d23fc64,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,0.4319005706347525,1.2827098837587982,0.07631842619047341,0.5343470514468117,5.001681804656982,-0.8563030540943144,1.9618119524602662,3.604354825372411,1295878.671875,6.770666122436523,16,1.6499316872408762,1.0
gov_report:61,gov_report,32,48,16,attention_mean_w1_shared,0.2603800675697431,0.4006268238360897,0.6610068914058328,1.9188199355266988,2.1348846117034554,0.21606467617675662,5b6b23bddb4dd2ed2d51ca8a7fe26c1482a6a02ddb13faa571b1642c8d23fc64,ba9ce2f8b880bb5fcfefb76eb5175f7f3c284e404ec1b74504ecefecae27a97b,0.06547262810636312,0.5883011880214326,0.07631842619047341,0.5343470514468117,5.001681804656982,-0.8563030540943144,1.9618119524602662,3.604354825372411,1295878.671875,6.770666122436523,16,1.6499316872408762,1.0
gov_report:62,gov_report,16,32,1,attention_mean_w1_shared,0.20073138626284692,0.45871841557706505,0.659449801839912,0.008313805796205997,0.03927956148982048,0.030965755693614483,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,bcf3c93c6999ef255b7a4ce03a8127472e1bbc8a034486e55b0e81441bb5cbad,0.0018611187115311623,0.01380523294210434,0.033712195516577226,0.4866713207889789,0.03927956148982048,0.41290715299546743,0.3415804896503687,1.5769742423435673,357918.423828125,2.095686197280884,16,1.4375917326325955,1.0
gov_report:62,gov_report,16,32,4,attention_mean_w1_shared,0.20073138626284692,0.45871841557706505,0.659449801839912,0.026704453164711595,1.3980115605518222,1.3713071073871106,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,bcf3c93c6999ef255b7a4ce03a8127472e1bbc8a034486e55b0e81441bb5cbad,0.004927465051878244,1.7961009322316386,0.033712195516577226,0.4866713207889789,0.03927956148982048,0.41290715299546743,0.3415804896503687,1.5769742423435673,357918.423828125,2.095686197280884,16,1.4375917326325955,1.0
gov_report:62,gov_report,16,32,8,attention_mean_w1_shared,0.20073138626284692,0.45871841557706505,0.659449801839912,0.6360188571663912,1.0916654261654912,0.45564656899910005,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,bcf3c93c6999ef255b7a4ce03a8127472e1bbc8a034486e55b0e81441bb5cbad,0.017272984678129433,0.6751369785783936,0.033712195516577226,0.4866713207889789,0.03927956148982048,0.41290715299546743,0.3415804896503687,1.5769742423435673,357918.423828125,2.095686197280884,16,1.4375917326325955,1.0
gov_report:62,gov_report,16,32,16,attention_mean_w1_shared,0.20073138626284692,0.45871841557706505,0.659449801839912,1.0198372079954652,1.262221406162098,0.2423841981666328,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,bcf3c93c6999ef255b7a4ce03a8127472e1bbc8a034486e55b0e81441bb5cbad,0.3170546379089956,0.6488308416518294,0.033712195516577226,0.4866713207889789,0.03927956148982048,0.41290715299546743,0.3415804896503687,1.5769742423435673,357918.423828125,2.095686197280884,16,1.4375917326325955,1.0
gov_report:62,gov_report,32,48,1,attention_mean_w1_shared,0.46423019015795863,0.3766275676370253,0.840857757794984,0.3518695533275604,3.2106082439422607,2.8587386906147003,7cd89010abe364ef05867927f0d2584a9e52e9049b30bc277ab4f71864ec8ba5,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,0.05566544830799103,3.693629950284958,0.028599936935472303,0.5501053554323946,3.2106082439422607,-0.9051113851368427,2.029441088438034,2.1783274989575148,113948.4072265625,3.2106082439422607,16,2.232597478380447,1.0
gov_report:62,gov_report,32,48,4,attention_mean_w1_shared,0.46423019015795863,0.3766275676370253,0.840857757794984,1.1909174099564552,0.9236531089991331,-0.2672643009573221,7cd89010abe364ef05867927f0d2584a9e52e9049b30bc277ab4f71864ec8ba5,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,0.1593647375702858,1.6135523542761803,0.028599936935472303,0.5501053554323946,3.2106082439422607,-0.9051113851368427,2.029441088438034,2.1783274989575148,113948.4072265625,3.2106082439422607,16,2.232597478380447,1.0
gov_report:62,gov_report,32,48,8,attention_mean_w1_shared,0.46423019015795863,0.3766275676370253,0.840857757794984,0.7090642017428763,0.4731888572569005,-0.2358753444859758,7cd89010abe364ef05867927f0d2584a9e52e9049b30bc277ab4f71864ec8ba5,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,0.08293835597578436,0.8591641024686396,0.028599936935472303,0.5501053554323946,3.2106082439422607,-0.9051113851368427,2.029441088438034,2.1783274989575148,113948.4072265625,3.2106082439422607,16,2.232597478380447,1.0
gov_report:62,gov_report,32,48,16,attention_mean_w1_shared,0.46423019015795863,0.3766275676370253,0.840857757794984,0.9686247331628692,0.8069518561096629,-0.16167287705320632,7cd89010abe364ef05867927f0d2584a9e52e9049b30bc277ab4f71864ec8ba5,2df2a75cbd8eee1d245292575a2670a096e37458e1193d24926ec07ef370df0e,0.07535232842565165,0.6673440166305227,0.028599936935472303,0.5501053554323946,3.2106082439422607,-0.9051113851368427,2.029441088438034,2.1783274989575148,113948.4072265625,3.2106082439422607,16,2.232597478380447,1.0
gov_report:63,gov_report,16,32,1,attention_mean_w1_shared,0.1228488689014226,0.40613379738752625,0.5289826662889489,0.003450377145782113,0.003953834529966116,0.0005034573841840029,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,614315efa4aaffd3d1ee680ab34b389782b4876add1fd8b1a523c3ad1b63494b,0.00014502275735139847,0.4276176306884736,0.021962887754010396,0.5212935093449758,0.003953834529966116,0.263429079647176,5.282655920484103,-0.14180862251669168,107041.90576171875,3.3207175731658936,16,1.302483737358608,1.0
gov_report:63,gov_report,16,32,4,attention_mean_w1_shared,0.1228488689014226,0.40613379738752625,0.5289826662889489,0.0312654132139869,1.0035609787446447,0.9722955655306578,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,614315efa4aaffd3d1ee680ab34b389782b4876add1fd8b1a523c3ad1b63494b,0.006608692288864404,1.7491380496066995,0.021962887754010396,0.5212935093449758,0.003953834529966116,0.263429079647176,5.282655920484103,-0.14180862251669168,107041.90576171875,3.3207175731658936,16,1.302483737358608,1.0
gov_report:63,gov_report,16,32,8,attention_mean_w1_shared,0.1228488689014226,0.40613379738752625,0.5289826662889489,0.26180637153447606,0.7782316337397788,0.5164252622053027,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,614315efa4aaffd3d1ee680ab34b389782b4876add1fd8b1a523c3ad1b63494b,0.15997857102775015,1.6429757569858339,0.021962887754010396,0.5212935093449758,0.003953834529966116,0.263429079647176,5.282655920484103,-0.14180862251669168,107041.90576171875,3.3207175731658936,16,1.302483737358608,1.0
gov_report:63,gov_report,16,32,16,attention_mean_w1_shared,0.1228488689014226,0.40613379738752625,0.5289826662889489,0.20627163182507502,0.5612848760356428,0.3550132442105678,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,614315efa4aaffd3d1ee680ab34b389782b4876add1fd8b1a523c3ad1b63494b,0.08528416440094588,1.1399458630985464,0.021962887754010396,0.5212935093449758,0.003953834529966116,0.263429079647176,5.282655920484103,-0.14180862251669168,107041.90576171875,3.3207175731658936,16,1.302483737358608,1.0
gov_report:63,gov_report,32,48,1,attention_mean_w1_shared,0.24884819191983648,0.45816209166065,0.7070102835804865,0.026893146336078644,0.42884549498558044,0.4019523486495018,4ad95dcdb948a90e12cfdabefbdd030a182f97a29e6ca47563d7b56263ec0de3,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,0.29209061712026596,0.972327284514904,0.05652099575311048,0.46390545093090835,0.42884549498558044,-0.12784813025500624,0.3183225816464983,0.02798632741905749,90990.8330078125,0.42884549498558044,16,1.5431444382879074,1.0
gov_report:63,gov_report,32,48,4,attention_mean_w1_shared,0.24884819191983648,0.45816209166065,0.7070102835804865,0.039033917913911864,0.13665842689806595,0.09762450898415409,4ad95dcdb948a90e12cfdabefbdd030a182f97a29e6ca47563d7b56263ec0de3,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,0.08748017469770275,0.2348884275124874,0.05652099575311048,0.46390545093090835,0.42884549498558044,-0.12784813025500624,0.3183225816464983,0.02798632741905749,90990.8330078125,0.42884549498558044,16,1.5431444382879074,1.0
gov_report:63,gov_report,32,48,8,attention_mean_w1_shared,0.24884819191983648,0.45816209166065,0.7070102835804865,0.0527901842360734,0.37431111912337656,0.32152093488730316,4ad95dcdb948a90e12cfdabefbdd030a182f97a29e6ca47563d7b56263ec0de3,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,0.07990620913324165,0.34377278905662934,0.05652099575311048,0.46390545093090835,0.42884549498558044,-0.12784813025500624,0.3183225816464983,0.02798632741905749,90990.8330078125,0.42884549498558044,16,1.5431444382879074,1.0
gov_report:63,gov_report,32,48,16,attention_mean_w1_shared,0.24884819191983648,0.45816209166065,0.7070102835804865,0.13469796064237016,0.5050846171407102,0.37038665649834,4ad95dcdb948a90e12cfdabefbdd030a182f97a29e6ca47563d7b56263ec0de3,21eb3a136e17eb31199de9e6bc006df07f2ea6754de83b14b539f4b2f5b56c32,0.11530612600904533,0.40186330219182764,0.05652099575311048,0.46390545093090835,0.42884549498558044,-0.12784813025500624,0.3183225816464983,0.02798632741905749,90990.8330078125,0.42884549498558044,16,1.5431444382879074,1.0
